MsgID.LOCAL_VELOCITY,18.7720000,0.3769320,5.9611382,0.0816243
MsgID.GLOBAL_POSITION,0.0000000,-122.3955278,37.7934620,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.3700000,5.9600000,0.0800000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,19.0210000,20.2211323,21.2879372,-4.9855561
MsgID.LOCAL_VELOCITY,19.0210000,0.2611779,4.2578883,-0.0633165
MsgID.GLOBAL_POSITION,0.0000000,-122.3955124,37.7934635,4.9850000
MsgID.LOCAL_VELOCITY,0.0000000,0.2600000,4.2500000,-0.0600000
MsgID.LOCAL_POSITION,19.2710000,20.3180428,22.2798252,-4.9864473
MsgID.LOCAL_VELOCITY,19.2710000,0.1328561,2.7005405,-0.0340277
MsgID.GLOBAL_POSITION,0.0000000,-122.3955013,37.7934644,4.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.1300000,2.7000000,-0.0300000
MsgID.LOCAL_POSITION,19.5210000,20.1812801,22.6510296,-4.9807405
MsgID.LOCAL_VELOCITY,19.5210000,-0.0088970,1.1921849,-0.1098550
MsgID.GLOBAL_POSITION,0.0000000,-122.3954971,37.7934631,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,1.1900000,-0.1000000
MsgID.LOCAL_POSITION,19.7720000,20.2264881,22.8391571,-4.9850268
MsgID.LOCAL_VELOCITY,19.7720000,-0.0775249,-0.2052791,-0.1622336
MsgID.GLOBAL_POSITION,0.0000000,-122.3954950,37.7934635,4.9850000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-0.2000000,-0.1600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,20.0220000,20.2437687,22.4927044,-4.9873066
MsgID.LOCAL_VELOCITY,20.0220000,-0.1456158,-1.4649476,-0.0963475
MsgID.GLOBAL_POSITION,0.0000000,-122.3954989,37.7934637,4.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1400000,-1.4600000,-0.0900000
MsgID.LOCAL_POSITION,20.2720000,20.2800140,21.9888496,-4.9843130
MsgID.LOCAL_VELOCITY,20.2720000,-0.2591533,-2.6313393,-0.0718620
MsgID.GLOBAL_POSITION,0.0000000,-122.3955045,37.7934640,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2500000,-2.6300000,-0.0700000
MsgID.LOCAL_POSITION,20.5220000,20.2023506,21.3477287,-4.9839239
MsgID.LOCAL_VELOCITY,20.5220000,-0.3813513,-3.1339495,-0.0341357
MsgID.GLOBAL_POSITION,0.0000000,-122.3955117,37.7934633,4.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3800000,-3.1300000,-0.0300000
MsgID.LOCAL_POSITION,20.7720000,19.9728966,20.5966587,-4.9980221
MsgID.LOCAL_VELOCITY,20.7720000,-0.3804597,-2.7679558,-0.0614492
MsgID.GLOBAL_POSITION,0.0000000,-122.3955202,37.7934613,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3800000,-2.7600000,-0.0600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.LOCAL_POSITION,21.0230000,19.8583698,20.0156898,-4.9953756
MsgID.LOCAL_VELOCITY,21.0230000,-0.1878361,-1.7747470,0.0347735
MsgID.GLOBAL_POSITION,0.0000000,-122.3955267,37.7934602,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1800000,-1.7700000,0.0300000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955302,37.7934600,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-0.7700000,0.0400000
MsgID.LOCAL_POSITION,21.2730000,19.8335228,19.7076492,-4.9915018
MsgID.LOCAL_VELOCITY,21.2730000,-0.0514029,-0.7795058,0.0462243
MsgID.GLOBAL_POSITION,0.0000000,-122.3955316,37.7934609,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-0.3100000,-0.0300000
MsgID.LOCAL_POSITION,21.5220000,19.9332771,19.5824070,-4.9931955
MsgID.LOCAL_VELOCITY,21.5220000,-0.0721938,-0.3161391,-0.0321251
MsgID.GLOBAL_POSITION,0.0000000,-122.3955324,37.7934596,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-1.1700000,-0.1900000,-0.0300000
MsgID.LOCAL_POSITION,21.7720000,19.7938251,19.5104675,-4.9960666
MsgID.LOCAL_VELOCITY,21.7720000,-1.1791549,-0.1987805,-0.0349591
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955329,37.7934543,4.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-2.4800000,-0.1200000,0.0000000
MsgID.LOCAL_POSITION,22.0220000,19.2040062,19.4705143,-4.9887004
MsgID.LOCAL_VELOCITY,22.0220000,-2.4815800,-0.1251008,0.0016757
MsgID.GLOBAL_POSITION,0.0000000,-122.3955311,37.7934473,4.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6900000,-0.0400000,-0.0600000
MsgID.LOCAL_POSITION,22.2730000,18.4234428,19.6284046,-4.9871559
MsgID.LOCAL_VELOCITY,22.2730000,-3.6928918,-0.0423255,-0.0664721
MsgID.GLOBAL_POSITION,0.0000000,-122.3955317,37.7934386,4.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-4.7100000,0.0100000,-0.0700000
MsgID.LOCAL_POSITION,22.5230000,17.4515305,19.5725040,-4.9903002
MsgID.LOCAL_VELOCITY,22.5230000,-4.7159624,0.0130158,-0.0723970
MsgID.GLOBAL_POSITION,0.0000000,-122.3955343,37.7934260,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7500000,0.0700000,-0.0500000
MsgID.LOCAL_POSITION,22.7740000,16.0464840,19.3400879,-4.9954834
MsgID.LOCAL_VELOCITY,22.7740000,-5.7587833,0.0797794,-0.0537550
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955323,37.7934113,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,-6.6200000,0.1600000,0.0300000
MsgID.LOCAL_POSITION,23.0250000,14.4223948,19.5193062,-5.0008440
MsgID.LOCAL_VELOCITY,23.0250000,-6.6238179,0.1669343,0.0300195
MsgID.GLOBAL_POSITION,0.0000000,-122.3955307,37.7933953,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-7.5800000,0.2200000,0.0000000
MsgID.LOCAL_POSITION,23.2750000,12.6410809,19.6590862,-5.0039749
MsgID.LOCAL_VELOCITY,23.2750000,-7.5832477,0.2253007,0.0003770
MsgID.GLOBAL_POSITION,0.0000000,-122.3955313,37.7933789,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-8.2800000,0.2300000,0.0500000
MsgID.LOCAL_POSITION,23.5250000,10.8210325,19.6059914,-4.9966822
MsgID.LOCAL_VELOCITY,23.5250000,-8.2866621,0.2398166,0.0530997
MsgID.LOCAL_POSITION,23.7760000,8.5538979,19.6497841,-5.0023408
MsgID.LOCAL_VELOCITY,23.7760000,-8.6900959,0.2832347,0.0393025
MsgID.GLOBAL_POSITION,0.0000000,-122.3955308,37.7933585,5.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-8.6900000,0.2800000,0.0300000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955308,37.7933398,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-8.7600000,0.3200000,0.0600000
